stop_id,stop_name,stop_lat,stop_lon
S554,Agbajina,5.588200092,-0.207484007
S4841,Police Station 523,5.56137991,-0.153145999
S3974,Police Hospital,5.567945004,-0.180751503
S4102,First Junction 424,5.588739872,-0.097328
S3972,Papaye 2,5.559559822,-0.180728003
S4090,Overhead 423,5.567629814,-0.216526002
S4010,T-Junction 419,5.562890053,-0.143517002
S1014,Mortuary 155,5.541210175,-0.225257993
S1580,Firestone,5.670645237,-0.175824493
T1601,Terminal Maamobi-Nima Terminal,5.593272209,-0.194974002
S297,Super Market 081,5.667459965,-0.195923001
T558,Terminal Mallam Attah Station,5.579493523,-0.209795003
T2684,Terminal Agyapaye Station,5.596529961,-0.236970007
S3976,Aquinas,5.573750019,-0.179550007
S6021,Frankies,5.560279846,-0.182127997
S1581,Atomic First,5.6681633,-0.177076668
T4715,Terminal Zamrara Line,5.549542427,-0.257399668
T638,Terminal Kotoku Terminal,5.740097523,-0.356899254
S870,Anti Eku Junction,5.608170033,-0.274668008
S5152,Stop E,5.59389019,-0.194791004
S1963,Liberty,5.56953001,-0.270938993
S5694,Poultry farm,5.67509985,-0.203429997
S327,Bawaleshie Traffic Light,5.640810013,-0.169606
S4092,Curve 423,5.568180084,-0.216870993
S438,Roundabout 095,5.622389793,-0.242477
S4023,Koko Junction,5.616049767,-0.124766998
S4884,Banana Inn,5.542160034,-0.255506992
S406,Village,5.637760162,-0.217612997
S750,GSL,5.616869926,-0.201020002
S2458,Koomkporteye,5.53565979,-0.248585001
S1754,Mallam Market,5.573624134,-0.279290289
S3108,Mental Hosp.,5.562590122,-0.204696998
S5821,Abordwe,5.656479836,-0.281940013
S352,Amasaman,5.705945969,-0.298552394
S6041,Jedu,5.611800194,-0.267993003
S4036,Ridge Hospital 420,5.559929848,-0.205749005
S4410,Afridom,5.565080166,-0.182007998
S4900,Bridge 1,5.539973259,-0.251507014
S1964,Martin Deporres,5.561234951,-0.265138507
S6053,Rasta,5.611229897,-0.266021997
S528,Pure Fire,5.637989998,-0.211537004
S4374,Graceland,5.579589844,-0.234307006
S941,Filling Station 535,5.54764986,-0.217774004
T4549,Terminal Osu Penta,5.564859867,-0.181298502
S3990,First Stop 416,5.550089836,-0.188654006
S3366,Nkwadum Junction,5.571065903,-0.230490997
S3455,Cathederal,5.561369896,-0.206073001
S3547,New Road,5.666110039,-0.164931998
S4465,37 Hospital,5.591080189,-0.181058004
S2457,IBE,5.535649776,-0.247446001
T1328,Terminal Abelemkpe Station,5.607460022,-0.217957
S2208,Vulganizer 254,5.612390041,-0.201318994
T4255,Terminal Christian,5.636479855,-0.150743499
S4230,Workers College,5.556260109,-0.208226994
S514,Guest 351,5.643780231,-0.185776994
S1465,Trust Towers,5.563710213,-0.206164002
S5460,Because,5.598784924,-0.234726995
S2354,New Overhead,5.619619846,-0.230455995
S5906,Before bridge,5.669700146,-0.052832
S4134,First Junction 425,5.588580132,-0.097717002
S4300,Simpe 1,5.538099766,-0.239488006
S2635,Kings Hotel,5.561230183,-0.245720997
S3651,GRA,5.570919991,-0.210216001
S3215,Number 3,5.607184887,-0.258677006
S930,Camara 144,5.535630226,-0.247553006
S2109,Capital O2,5.559619904,-0.265231013
S1238,Cocoa Clinic,5.571673393,-0.235789001
S4397,St John's 452,5.582439899,-0.235191002
S31,Because,5.599150181,-0.236030996
S5673,Park 035,5.608940125,-0.318085015
S1293,Accra Academy 1,5.574639797,-0.243516997
S1787,School Junction 232,5.561840057,-0.207991004
S2836,Odorkor,5.580689907,-0.262277007
S1885,Water Works 237,5.565720081,-0.268965989
S4263,Dansoman Last Stop,5.529250145,-0.264050007
S962,Happy Days 410,5.555729866,-0.232448995
S5581,Commercial,5.576189995,-0.223057002
S2222,37 Hospital,5.591430187,-0.180978507
S444,Bridge 095,5.627289772,-0.252223015
S1210,Olabam,5.575610161,-0.238352671
S3978,IGP,5.579120159,-0.171452001
S1591,Flag Staff House,5.57626009,-0.188173994
T1059,Terminal Apapa Station,5.567415237,-0.163811997
S992,Old Station 149,5.535630226,-0.251421005
S60,Fadama Junction,5.601630211,-0.240546003
S2191,Fidelity Bank,5.610949993,-0.204047009
S3637,Traffic Light 004,5.687310219,-0.029646
S5049,Darkuman Accra Station,5.589049816,-0.251215994
S1179,Abolo Junction,5.53998518,-0.251638502
S5220,Junction 122,5.607850075,-0.274634004
S3331,Market 311,5.594709873,-0.207596004
S144,Scorpion,5.616095066,-0.260890514
S3166,Cold Store 058,5.607375145,-0.256963998
S899,Arena,5.54506731,-0.216699496
S3891,Roadside 410,5.551710129,-0.247601002
S1918,Market 238,5.539800167,-0.264656991
S316,Curve 082,5.651750088,-0.129538998
S613,Mayera Junction,5.695960045,-0.286552012
S5870,Free Pipe,5.599905014,-0.237631008
S5219,Deseret,5.608200073,-0.278537989
S3688,Abelemkpe,5.611229897,-0.217691004
S4701,Sikkens,5.552509785,-0.222917005
S3708,Sunshine 400,5.594820023,-0.216783002
S3222,Theatre junction,5.608329773,-0.263253987
S5726,Barnyard 1,5.587550163,-0.27157101
S1989,Akukor Photo,5.564060211,-0.260078013
S4173,Awoshie Last Stop,5.592000008,-0.287434012
T5593,Terminal Abeka Station,5.600790024,-0.239175007
S4043,Accra Poly,5.554029942,-0.204962999
T745,Terminal Tema Main Station,5.645395756,0.001625286
S691,Roadside 114,5.631259918,-0.237653002
S965,Sikkens,5.552593231,-0.223025665
S4292,Bishop Bowers,5.548260212,-0.231169
S881,Abrantie,5.605430126,-0.251965493
S4310,Point 6,5.528419971,-0.268570006
S6140,Abofu Junc.,5.619840145,-0.225933
S2707,Awudome Roundabout,5.572090149,-0.231087998
S641,Kotoshi Number Two,5.748069763,-0.345106989
S2516,Shell 274,5.579289913,-0.199974999
S602,Mayera Market,5.726699829,-0.276486993
S2911,Tobinco,5.593629837,-0.206633002
S1807,Thirteenth,5.56760025,-0.270258486
S5022,Mallam Market 1,5.573870182,-0.277170002
S4189,Weija Barrier,5.550845146,-0.330624998
S5210,King Kong,5.601240158,-0.261103988
S2540,Legon Mall,5.653969765,-0.180800498
S5678,Block Factory 035,5.623239994,-0.305954993
S4589,First Stop,5.530020237,-0.224221006
S3263,Israel Masalachi,5.630959988,-0.267720014
S4731,Zongo Junction 490,5.556099892,-0.242669001
S2154,2nd Junction,5.578100204,-0.234328002
S5801,Container 003,5.575699806,-0.138539001
T702,Terminal Taifa Station,5.658037663,-0.252960503
S5683,Presby Junction 035,5.609429836,-0.250755012
T534,Terminal Madina Station,5.676415443,-0.172070531
S440,Curve 095,5.625110149,-0.242989004
S2627,Komanko,5.555940151,-0.25337401
S739,Roundabout 117,5.62349987,-0.174409002
S4361,Ayalolo,5.5322299,-0.248282999
S985,St. Mary's,5.535429955,-0.223354995
S4644,Masalachi 480,5.527780056,-0.254772007
S5014,Amanfro,5.535669804,-0.410818994
T2688,Terminal New Fadama,5.599358082,-0.248018
S1103,Sabolai,5.555439949,-0.226168007
S5088,Blue Kiosk 990,5.565279961,-0.262910008
S1598,Nima Gutter,5.58837986,-0.196559995
S4947,Station 538,5.546979904,-0.255261987
S6077,Mallam Atta,5.584050179,-0.208203003
S3314,Vulganizer 356,5.612709999,-0.222353995
S2509,Masalachi First,5.581200123,-0.198853999
S991,Akoshie,5.535607815,-0.246313602
S3001,Overhead 1,5.612549782,-0.226797998
S3676,Aduase,5.684390068,-0.036288001
S2483,Toilet Junction,5.53042984,-0.242681995
S5965,Number 2,5.605855465,-0.260149002
S2730,Abodwe 3,5.535029888,-0.242382005
S4825,Banku Junction,5.555679798,-0.247187003
S872,Drug Store,5.603300095,-0.275056005
S6015,SSNIT 454,5.563199997,-0.182286993
S1225,Faith,5.57986021,-0.247029006
S3885,Happy Days 410,5.555650234,-0.232384995
S3316,Abofu,5.615190029,-0.225350007
S6089,Barcelos,5.609680176,-0.211943999
S4052,Circle Overhead 419,5.570340157,-0.213442504
S2356,Akweteman,5.6105299,-0.233933002
T5343,Terminal D.K. Last stop,5.695660114,-0.248373002
S1737,Heaven Church,5.627930164,-0.285872996
T2478,Terminal Chorkor Station,5.526199818,-0.250542015
S4516,New Russia Presby,5.558529854,-0.256476998
S5587,Fadama Junction 028,5.590939999,-0.230508
S4915,Korle Bu,5.535270214,-0.230849996
S1003,Agbado,5.538526535,-0.21575734
S1924,Wesley Grammar,5.566850185,-0.258168995
S658,ACP,5.68572998,-0.279724002
S952,Junction,5.555339813,-0.254620999
S2185,Darkuman Last Stop 090,5.577340126,-0.254583001
S408,Duanase 093,5.630080223,-0.219745994
S5449,Sarpeima Last Stop,5.725709915,-0.311430991
S5991,Jama Pokuase,5.692120075,-0.284168988
S228,Champion,5.56137991,-0.210519999
S2508,Nima Roundabout 274,5.578169823,-0.200565994
S2628,Junction,5.555389881,-0.25473699
T4204,Terminal Official Town,5.595479965,-0.259362504
S1898,Abrantie,5.588600159,-0.282312989
S5921,Bluecross,5.577519894,-0.306308001
T685,Terminal Achimota Old Station,5.616899967,-0.229515001
S4965,Jungle,5.547100067,-0.236366004
S4037,Boutapiode,5.574910164,-0.211735994
S467,Alajo Taxi Rank,5.595970154,-0.216901004
S1197,Curve 174,5.585979939,-0.236899003
S301,Barclays Bank,5.664889812,-0.204600006
S1145,Bukom,5.5385499,-0.211670995
T1246,Terminal Bubiashie Atico,5.57972002,-0.246829994
T448,Terminal Israel Station,5.631155968,-0.268824601
S1788,Adabraka Market,5.560669899,-0.211834997
S3218,Theatre junction,5.61014986,-0.265069991
S4577,Fire Service 521,5.532034874,-0.217135012
S1071,Ministries,5.54873991,-0.194817007
S4,Ablekuma Last Stop,5.62748003,-0.312570006
S1013,Ayigbe,5.552350044,-0.230565995
T132,Terminal Orgle Road Station,5.584671021,-0.235117199
S2231,Opeibea First,5.596280098,-0.179382995
S1662,Odorkor 1,5.579390049,-0.266474009
S3927,Konca,5.596620083,-0.194984004
S4993,Chemuena Station,5.526390076,-0.248989001
S5943,Point five,5.633969784,-0.326757997
S249,Curve 2,5.622489929,-0.225911006
T2880,Terminal 37 Station,5.588881493,-0.179769852
S2971,Hong Kong 314,5.598730087,-0.263190001
S6251,JT 305,5.564730167,-0.245459005
S3146,Flower Pot 380,5.658679962,-0.206927001
S3153,Cosway Junction,5.68688488,-0.194684997
S3372,St Theresa's,5.57945013,-0.228420004
S3039,Overhead 321,5.61232996,-0.228304997
S780,Survey Dept.,5.58754015,-0.174631998
S5318,Alajo,5.590819836,-0.218245
S1457,Barclays Club House,5.566609859,-0.189814001
S302,Pharmacy 380,5.661176682,-0.205756992
T1048,Terminal Alajo Junction,5.590865135,-0.217518501
S3074,Video 325,5.60030508,-0.27324599
S3895,Bridge 410,5.550250053,-0.251289994
T1450,Terminal Osu RE,5.558982372,-0.182449251
S12,Timber Market 005,5.697450161,-0.315010011
S523,Achimota Hospital,5.627110004,-0.218937248
S891,Lamptey Maamli,5.526599884,-0.246205002
T4872,Terminal Banana Inn Taxi Station,5.543839931,-0.259144992
T195,Terminal Accra New Town Station,5.5834198,-0.208531506
S4478,School Junction 002,5.554950237,-0.183342993
S237,Mental Hosp.,5.562560081,-0.204417497
S5478,Junction 216,5.598350048,-0.231788993
S1236,Bongo Bar,5.573579788,-0.228887007
S5346,Kwabenya station,5.690539837,-0.247839004
S4840,Maamli,5.560120106,-0.155392006
S3465,Washing Bay 383,5.643750191,-0.059921
S516,Roundabout 099,5.639979839,-0.183817998
S4643,Two-O-Five 1,5.530330181,-0.253793001
S4601,Salvation,5.545760155,-0.240266994
S701,Light House Junction,5.656219959,-0.252321988
S6263,Exhibition,5.544000149,-0.265632004
S4333,Agege,5.53192997,-0.254101992
S1285,Cemetery Junction,5.568659782,-0.227571994
S5083,Peace Clinic,5.566160202,-0.247727007
S3635,Road Side 394,5.629230022,-0.066689
S353,Market 084,5.689730167,-0.285064012
S300,Haatso Junction,5.667669773,-0.205201671
S732,CP 117,5.61569643,-0.212086335
S3000,Sue's Inn,5.610169888,-0.234295994
S2599,Abordwe,5.535019875,-0.242366999
T1742,Terminal Omanjor Station,5.63804245,-0.296080001
T398,Terminal Dome Pillar 2 Station,5.654095173,-0.2281515
S2083,Ussher Fort,5.538650036,-0.208361998
S4187,Tetegu,5.55493021,-0.306813985
S5424,Pink FM,5.535369873,-0.417502999
S165,Bridge 256,5.645780087,-0.144603506
S3003,Shell 318,5.619959831,-0.185724005
S2289,Agege Last Stop Station,5.528967857,-0.264424592
S2841,Addy Junction,5.585919857,-0.264892012
S3730,Container 401,5.613299847,-0.245043993
S2769,Asantewa,5.579430103,-0.210569993
S385,Mile 7 Junc.,5.633998394,-0.239822343
S743,Community 4,5.658229828,-0.003627
S888,Galiami,5.527180195,-0.239113003
S5067,Junction 092,5.667079926,-0.239124998
S1701,School Junction 227,5.602910042,-0.293372005
S791,GIMPA Junction,5.639150143,-0.209795997
S1221,Datus 175,5.581779957,-0.242310002
S5615,Welfare,5.56814003,-0.234721005
S2438,Kasoa Station,5.556402683,-0.240131259
S5441,Toman,5.712230206,-0.30508101
S4756,Quarters 306,5.588560104,-0.251118004
S3823,Overhead 406,5.572949886,-0.283609986
S2998,Taxi Station,5.605939865,-0.249551997
T317,Terminal Station 082,5.657050133,-0.131606996
S543,Christian Village Junc.,5.634739876,-0.215242997
S4661,Gemate,5.543220043,-0.241525993
S1873,Abam Kofi,5.561900139,-0.270678014
S3911,Odorna,5.564109802,-0.216169998
S2288,Atomic (by Agege),5.527267456,-0.266436249
S5211,Junction 122,5.608009815,-0.274834991
S5202,Bokuase Junction,5.687320232,-0.281742007
S1250,Old Melcom 1,5.587880135,-0.226257995
S6197,Kotoku Market,5.735249996,-0.361440986
S3897,Junction 410,5.550010204,-0.253863007
S1487,Total 209,5.576499939,-0.227972999
S47,Kaneshie Polyclinic,5.574230194,-0.230746999
S1971,Seven Great 242,5.535976887,-0.265111327
S4039,College,5.583390236,-0.206806004
S6099,Cold Store 006,5.634860039,-0.100207999
S1571,Okponglo 221,5.637869835,-0.177463993
S102,Amanfro,5.535723209,-0.412741005
T201,Terminal Accra Newtown,5.581530094,-0.209030002
S1135,Quarters 2,5.571280003,-0.245596007
S5468,Accra UTC,5.55065012,-0.210837007
S181,Camara 070,5.630084991,-0.173446998
S1723,Academy,5.570690155,-0.245412007
T5622,Terminal 37 Lorry Park,5.588822365,-0.179426998
S3035,City Light,5.632209778,-0.150056005
S187,Acheampong,5.642809868,-0.160189003
T1626,Terminal Ablekuma,5.6353302,-0.32166101
S3552,Trinity 387,5.652770042,-0.169210002
S231,Alajo,5.588722706,-0.218138993
S3821,Water Works 406,5.57986021,-0.277877003
S2843,Abossey Okai,5.55783987,-0.231371999
S2140,Bubiashie,5.578320026,-0.238768995
S1869,Capital O2,5.559720039,-0.265012503
S853,Abeka Lapaz Station,5.607693195,-0.246311828
S6247,New Fadama,5.59965992,-0.237132996
S5803,Kpogas,5.573200226,-0.150040999
S335,Abofu,5.613976479,-0.222999334
S142,Mambo 263,5.601029873,-0.25563401
S2963,Second Lake,5.5978899,-0.276659012
S283,Zongo Junction 081,5.676650047,-0.179198995
S4232,Fataw,5.558110237,-0.223795995
S5957,Ablekuma Junction,5.626729965,-0.308943987
S2636,First Light 3,5.568319798,-0.242789
S5926,Vulganizer 050,5.577270031,-0.301766992
S3473,Theater,5.553830147,-0.200019002
S2239,Banku Junction (E. Legon),5.64000988,-0.169431001
S2683,Adoodo Down,5.589779854,-0.236944005
S4116,Overhead 424,5.566629887,-0.212561995
S4531,Lotteries,5.546380043,-0.202178001
S4729,Gaskia,5.556119919,-0.235562995
S1564,37 Hospital,5.587729931,-0.182788998
S1859,Market 1,5.54129982,-0.26462701
S2956,New Town 37 Station,5.587830067,-0.207515001
S5416,Weija Junction,5.555840015,-0.303923994
S26,Bank(GCB),5.58488512,-0.208196506
S2283,Shop,5.674479961,-0.126770005
T4847,Terminal Trade Fair,5.569105148,-0.1480745
S5695,Fitting Shop 120,5.691030025,-0.197644994
S5357,High Tension,5.616044998,-0.248395741
S3217,Container 058,5.60899353,-0.263940006
S1198,Holy Trinity Junction,5.588260174,-0.234448999
S1166,Bishop,5.543970108,-0.204497501
S3243,Roadside 345,5.598020077,-0.217084005
S2291,Karikari,5.531115055,-0.2611835
S3917,Airport Residential,5.609149933,-0.184029996
S1606,Alaska,5.586348057,-0.197145998
S1926,Academy,5.570700169,-0.245242
S5109,Ribero,5.555669785,-0.247039005
S6112,CP 006,5.6427598,-0.110182002
S4024,Ataa Odoi,5.615170002,-0.124582
S587,Pamprom 104,5.710130215,-0.286415011
T883,Terminal Agbogbloshie Station,5.549630165,-0.217147453
S5769,Addae house,5.609370232,-0.238279998
S2484,Toilet Junction,5.53290987,-0.242496997
S4635,St Mary's/Barber,5.536857128,-0.223364994
S2666,UTC (Agbado),5.53821516,-0.217457503
S2165,Atico,5.57417345,-0.25036633
S1621,Pentecost Junction,5.626379967,-0.307709008
S3060,Auntie Aku Junction,5.611770153,-0.279720992
S3279,Junction 351,5.640160084,-0.219975993
S2311,Agege Last Stop Station,5.529223442,-0.264124006
S304,Westland Junction,5.64982605,-0.209960997
S1057,Roadside 159,5.591720104,-0.216901004
S4148,Labadi,5.562129974,-0.145164996
S5392,Mallam Junction 017,5.569210052,-0.286870003
S1212,Filling Station 174,5.577410221,-0.238616005
T1216,Terminal Bubiashie Station,5.580392361,-0.239548001
S3705,Drugstore,5.597499847,-0.211110994
S2885,Abavana,5.594679832,-0.202276498
S376,First Power,5.658030033,-0.276553988
S91,Tetegu Junction,5.554104805,-0.309057504
S726,Site 20,5.647384167,0.0023618
T977,Terminal Tema Newtown Terminal,5.651340008,0.024435
S4208,Rock,5.585589886,-0.262760013
S5249,St John's Dome Station,5.639353275,-0.242561996
S6057,Curve 058,5.629829884,-0.285973012
S5892,Mortuary 048,5.544310093,-0.227697998
S1449,Fire Service 206,5.569039822,-0.184942499
S2748,Curve 1 296,5.559400082,-0.25189501
S3348,Cold Store 363,5.564750195,-0.255367011
S855,Blue Kiosk,5.608089924,-0.245778993
S2038,Junction 242,5.578440189,-0.267244995
S1067,Afridom,5.564459801,-0.181384996
S4378,Mangoase 1,5.580239773,-0.2347195
S3004,Roundabout 318,5.622169971,-0.174665004
S5112,Taxi Rank 995,5.552780151,-0.249791995
T1467,Terminal Circle Coporative Station,5.56891489,-0.214871749
S1094,Pamprom 155,5.5634799,-0.232914999
S1900,Mallam Market,5.572440147,-0.28066501
S2429,Second Junction 267,5.545219898,-0.250216991
S6165,Total,5.682559967,-0.014002
S4302,Banboi 2,5.532670021,-0.246243998
S956,Curve 146,5.556580067,-0.251022995
S5925,Cemetary 050,5.577340126,-0.307770014
S3373,Obaatampa,5.581289768,-0.229940996
S3290,Vulganizer 351,5.644040108,-0.224544004
T225,Terminal Accra UTC,5.55071497,-0.208612751
S4409,Danquah 055,5.567015171,-0.182548493
T2301,Terminal Accra Bishop,5.5432477,-0.2046565
S6036,Appiah,5.612649918,-0.268950999
S5805,Palm Wine,5.576230049,-0.152106002
S3478,Roundabout 384,5.679279804,-0.022428
T3443,Terminal Pig Farm Station,5.598026752,-0.198444004
S4098,Bush Road Junc.,5.566329956,-0.131920993
T3256,Terminal Tetteh Quarshie,5.620504856,-0.173395
S1531,Fadama Junction,5.601640224,-0.240660995
S1804,Hong Kong 017,5.60296011,-0.258415997
S5521,Top class,5.596439838,-0.199518993
S3451,Circle Overhead 996,5.571519852,-0.213225007
S5880,Washing Bay 046,5.580999851,-0.229721993
S3793,Eco Bank 404,5.6354599,-0.215138003
S5800,Curve 003,5.584259987,-0.142692
S437,Kingsby Hotel,5.623720169,-0.240715995
S1396,Mallam Atta,5.584090233,-0.20826
S3748,Lapaz,5.606669903,-0.249549001
S1386,Road Side 196,5.579969883,-0.210308999
S4958,Total,5.557919979,-0.231257007
S4960,VIP Station,5.568500042,-0.219616994
S436,Mile 7 Junc.,5.634829998,-0.240073994
S6138,Abelemkpe Aduanase,5.611259937,-0.217831001
S4209,Driving School,5.583759785,-0.264521003
S2879,First Gate 307,5.590270042,-0.182944
S2792,Eno,5.602049828,-0.239937007
S1600,Maamobi Market,5.593910217,-0.1948805
S1069,Papaye 002,5.559612274,-0.182148248
S1778,Curve 177,5.5521698,-0.214894995
T2643,Terminal Shalom Station,5.5292449,-0.2318215
S1280,Brewery,5.553510189,-0.214583993
S3408,Accra Bishop Station,5.544020176,-0.204483002
S5492,Filling Station 021,5.654190063,-0.237296999
S740,1st Under Bridge,5.674449921,-0.043933
S42,Cold Store 366,5.58754015,-0.232944995
S161,Selina,5.645269871,-0.156197995
S1088,Market 488,5.550109863,-0.220339999
S2849,Atico,5.573219776,-0.248680994
S5419,Dam,5.551690102,-0.367947996
S566,Roman Ridge,5.602900028,-0.200339198
S2474,Kakalika,5.530780315,-0.242441505
S3407,One Way 2,5.537475109,-0.210320994
S2016,Block Factory 241,5.628479958,-0.173674002
S6115,Papaye 006,5.632380009,-0.139478996
S2059,Umbrella,5.573560238,-0.273270011
S937,Korle Bu,5.536193848,-0.226506457
S323,Curve 2 082,5.647510052,-0.149948001
S3326,Curve 356,5.59204483,-0.205446005
S3089,Transformer 326,5.622310162,-0.278275996
S2345,Junction 1,5.644869804,-0.210509002
S4150,Mobil 428,5.583610058,-0.104988001
S3512,Legon Gate,5.651755333,-0.180142507
T1896,Terminal Anyah Station,5.599096775,-0.290684332
T2496,Terminal Korle bu Station,5.533959866,-0.236200005
S5905,Sign board,5.668109894,-0.056992002
S5172,Race Course,5.614019871,-0.273790002
S4004,Nima Station,5.579959869,-0.197890997
S5283,Alajo,5.588065147,-0.218009502
S4694,Liberia,5.554530144,-0.247409999
S2454,Down Rice,5.539110184,-0.243926004
T4623,Terminal Shiabu,5.525229931,-0.256774008
S397,Oman,5.655580044,-0.222942993
T4006,Terminal Odorna Station,5.567151546,-0.217135333
S410,Achimota School,5.622729778,-0.219210997
S2435,Curve 2 405,5.542980194,-0.248923004
T6170,Terminal Tema Main Habour Round About,5.639160156,0.003866
S5752,Roadside 380,5.651480198,-0.209451005
S2608,Kaneshie Dansoman Station,5.563399792,-0.237487003
T1499,Terminal Teachers Hall,5.557775021,-0.208026499
S2467,M Polyclinic,5.538849831,-0.244556993
S4268,Makola No. 2,5.548319817,-0.218294993
S4177,Onyinase,5.590240002,-0.284682989
S999,Rainbow,5.533996582,-0.240411669
S3085,School Junction 326,5.612289906,-0.275343001
S179,Super Market 071,5.638724804,-0.1707865
S3968,Second Stop 416,5.550419807,-0.185207993
S972,Ghacem Bus Stop 2,5.639359951,0.007648
S5259,Free Pipe,5.598609924,-0.234124005
S2266,Sankara 1,5.570829868,-0.191023007
T5938,Terminal Lapaz Station-Mahean Afuaman,5.627319813,-0.314639986
S3347,Junction 363,5.565639973,-0.253852993
S4856,G.C.B,5.55298996,-0.176464006
S5192,Weija Barrier,5.654389858,-0.260361999
S4038,Timber Market 420,5.582240105,-0.206977993
S2134,Mosque 036,5.559510231,-0.230472997
S4764,Attor Quashie,5.541359901,-0.212192997
S651,Pobima,5.735449791,-0.31419301
S2278,Gate 256,5.645740032,-0.137773007
T2022,Terminal Bawalashie,5.641983509,-0.166246668
S6167,Site Four,5.658030033,-0.003585
S4988,Toilet Junction,5.533309937,-0.242760003
S847,NIB,5.610350132,-0.235436007
S4411,SSNIT 454,5.563240051,-0.182249993
S3907,Market 488,5.552959919,-0.223557994
S5978,Anusem,5.713210106,-0.284456015
S2234,Airport Second,5.609630108,-0.176622003
S2488,Blacksmith,5.550948143,-0.240095496
S5349,Vulganizer 015,5.652390003,-0.237461999
S1292,Pentecost 178,5.575789928,-0.244184002
S6001,Mile 7 021,5.632657051,-0.243499994
S332,Shiashie,5.628456116,-0.1767416
S591,New Life 104,5.719409943,-0.280557007
S4221,Mortuary Korle Bu,5.542960167,-0.226528004
S1276,Flats Junction,5.57365036,-0.231588006
S3499,Total 385,5.600039959,-0.195516005
S4710,Curve 1 995,5.555399895,-0.244372994
T7,Terminal Ashalaja,5.663660049,-0.3666085
S4207,Blue Kiosk 436,5.592450142,-0.259306014
S4447,Pre Sec,5.662789822,-0.177888006
S3271,Legon Campus,5.643740177,-0.186225995
S5770,Roadside 2 380,5.608459949,-0.243727997
S6231,Hi Tension,5.616030216,-0.248431996
S897,Roundabout 139,5.535480022,-0.213312
S1979,Market 1,5.541309834,-0.264804661
S2181,Mallam Station; MMT,5.56704998,-0.238622993
S1123,Zongo Junction 166,5.557765961,-0.239797801
S636,Bridge 105,5.752009869,-0.33929199
S2646,Curve 3,5.531219959,-0.232281998
S5840,Road Side 044,5.617529869,-0.249559
S2094,Bamboi 2,5.532865047,-0.246242255
S6024,Police Head Quarters,5.571219921,-0.188491002
S5714,Curve 1,5.641799927,-0.211016998
S135,Nima Main Market,5.581110001,-0.197356001
S447,Masalashi,5.630949974,-0.267035007
S5753,Phamarcy 380,5.65982008,-0.206380993
T37,Terminal Abeka Main Markt,5.607719898,-0.245403007
S1858,Exhibition Roundabout,5.53742981,-0.264710993
T679,Terminal Ashaiman Station,5.686895847,-0.032383917
S2580,UNC,5.5322299,-0.248247996
S2296,Bamboi 2,5.532855034,-0.246271998
T155,Terminal Accra End of Motorway,5.628027439,-0.176425502
T1161,Terminal Banana Inn Laststop,5.53414011,-0.240858003
S3825,Abease,5.574319839,-0.287411988
S1987,Mama's Inn,5.55444479,-0.264495522
S11,Three Junction,5.69630003,-0.317256987
S122,Bubushie,5.586239815,-0.239797994
S5279,Eno,5.60281992,-0.241831005
T103,Terminal Kasoa Station,5.534622192,-0.423644153
S3142,Christian Village Junc.,5.635610104,-0.215062007
T5922,Terminal Gbawe Station,5.576654911,-0.3095745
S1568,Airport First,5.606385231,-0.177399501
S4911,Timber Market 536,5.54321003,-0.216042995
S2578,Atomic (by Agege),5.52752018,-0.266171396
S5600,Industrial Area SSB,5.578559875,-0.223390996
S6032,Number 2,5.605999947,-0.259956986
S1297,Mkt Roundabout 178,5.566405296,-0.233891502
S5574,Adabraka Market,5.563089848,-0.213936999
T349,Terminal Kuntunse - Satelite,5.746930122,-0.318673998
S303,Clinic 121,5.657040119,-0.207723007
S1922,Maa Mercy,5.552750111,-0.264494985
S4314,Junction 446,5.529009819,-0.271622002
S1761,Zongo,5.571060181,-0.33356601
S261,Tudu 1st,5.553279877,-0.208511993
S4086,Market 403,5.580160141,-0.197793007
S3453,Road Side 376,5.566860199,-0.208177999
S2426,Curve 2 405,5.543039799,-0.248923004
S482,Nii Boiman,5.608022213,-0.245940745
S2897,Market 311,5.59469986,-0.207691669
S205,Market 156,5.563024998,-0.213889331
S1530,Abeka Market,5.600599766,-0.238943607
S345,Shikpontele,5.717944622,-0.30834949
S2125,Beecham,5.551959991,-0.264609009
S415,Pokuase Junction,5.687734604,-0.281729102
S3341,Pharmacy 363,5.56861496,-0.251482487
S1604,Nima Gutter,5.588500023,-0.196555004
S443,T-Junction 16,5.626580238,-0.250584006
S1960,Mallam Junction 239,5.570970058,-0.285483003
S3124,Masalich,5.675769806,-0.173618004
S5102,Korle Bu Junction 185,5.529850006,-0.225073993
S4383,Sakora Junction 452,5.578810215,-0.234543994
T1009,Terminal Kanashie Mkt Cmplx,5.565136433,-0.234975333
S6153,Second Stop 007,5.657800198,-0.265531003
S5877,Cold store 366,5.587739944,-0.232769996
S4202,Mercy,5.59112978,-0.259685993
S2224,GBC,5.573560238,-0.192916006
T5754,Terminal 5 Haatso station,5.667039871,-0.204694003
S3636,Total 394,5.643249989,-0.060183998
S393,Parakou,5.641740322,-0.221783996
S5310,Rawlings park,5.545000076,-0.209492996
S5953,Pentecost 051,5.637849808,-0.352263987
S1005,Timber Market 536,5.54324007,-0.216217995
S4320,Goil 446,5.551515102,-0.240264997
S2184,Dansoman Junction 251,5.574880123,-0.251511008
S4018,Ataa Odoi,5.612979889,-0.124026
